Cancelled?;streamid;token;cancelable;recipient;sender;starttime;endtime;duration;deposit
YES;1448;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xf258c86d64994b68d24e500c44661e40c262f001;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1447;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x89568160f18e535d5f2bcdf7ca92a612414328f1;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1446;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x49f5d164c1cd77d4a46616b06ba4f0a86a80203b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1445;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5681e2da065f71a6e2ea4ae39218943b97c9a71f;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1444;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x94edf2efbc71123fadd9d8ae4ec471419be43376;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1443;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x329f9f5bc33d2e70a84393966639c195c4a6f792;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1442;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x78f966e09530a60475a05ba87dc375aeec3f74d3;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1441;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe6f870f79d669a281e1d75afea8034b258b07b4c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1440;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x1a0350d9c1b755d39c22044d52dbe2ff0347021c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1439;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x6ee937a718602b9a71e02f253438bc327d2fea72;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1438;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x1805badda08e7d7737cebc2737d10dd0036d95bd;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1437;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x09f3c74060933c6ff1d060ab71cf3372b9964add;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1436;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x586fcf90240e0a7fd031ec4be7f9f06395872817;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1435;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x9773b81077fe111b56082f122473ca0b89fcfb56;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1434;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xbe0c44aa34007e0fc707b5027b796910b422ea88;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1433;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x61ded667d301d4df27727d30b26806d3ed563932;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1432;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xa96036bf486eb06aff7b31cf7c6cf0a1b54ead61;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1431;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xb3cbfdbef4c751a3fe69c3f4ea54effa22a2a8ae;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981919;1757533919;15552000;500
YES;1430;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xb2d95eb137b70700f5fe79e31ce5e4feb1450405;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1429;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x05cc84d61ae626c88726d337bdddf0a0c1251386;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1428;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x4a658e31408ceabdc915250393baba936627581e;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1427;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x4fc624dcfd8b15c02a01e21cff64095818a791e0;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1426;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x2e5a1e3688354d2d8bca2883ee678ccffbb4b6fc;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1425;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7af36a9c3aaf174df85b655874a590ed0921cda8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1424;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc5df16c245bce7279706c1e1b1ffc2b4275a9ff6;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1423;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5a9fa36a6a33f5b590f1c51fad940fb3a28f224d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1422;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x4aa868f413a147b4e1bd545ff94c27a5f68ea185;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1421;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc656e89c4c9a9d950497f20c1747a2e4294dd3cf;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1420;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x272e5c15ee68050032d3eeec7709c810fb908fb3;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1419;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x80493cb2ff69273b7e61e13127a80062ff41c812;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1418;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x59cd48cd92a2b5a334c880a5eab9ea3193d1a4dd;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1417;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x1a223f1b510100fa8cee4538469e394e60a0b7b1;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1416;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x4ca82424d57a9835bf93729ee45105bbdfc0bdfa;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1415;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x085dad754f7baf1de2bdbde76997103ccc9fe634;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1414;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x93142abac3b25c285ff1d17a66c07416a820bccd;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1413;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x689cf52fe781b4b63d07ead303758519ee68ad30;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1412;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd6e8dc3dda01f330d22ab088cf13546d5ad16b44;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1411;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xb7d8c4c339ed066ccd8e61e48117a571c6ec7ef1;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1410;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x472beadc5bb2ea10cb72742c00c0202b40098d5c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1409;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x1d241bb89dc0ea29a3aed1094d5ec3e4a6d04dea;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1408;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x19c2243161360e4b97faa915ab77934321c2a948;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1407;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xbdc770ec489302a30000361c63a98c06e552742a;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1406;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x265562ed255836bef5436015d120fa89573ee716;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1405;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xcc5c427008a0a289e7b4f69a0d7450381160ac01;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1404;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x996b09cfc8067f06e9c2ab7caee4d63eb76c7610;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1403;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xb95a8ac9f401aa46fc3c2e4754a793681d4b9ddd;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1402;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x64c90f8a492cdf2e1126b0bc1a82d40edd20497e;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1401;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xed71f1e0c7b2d99e37177bbafea945e8cd14efa0;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1400;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x6f81d9e095c8da1844d5ae74d8f8f7912c8f0b4a;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1399;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xf154ea4d1114167fcd0cf771eb0ae5e080f99e4b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1398;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd1d52e3ef825e6eabadaa9215fa46f8bf647df1a;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1397;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x336da4e849735215208fb9e656eb75d48ba18952;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1396;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x6ac360510b7827155d4fcce75347dc502a7bace8;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1395;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x09e15996f7352dc98be88072a9387811df1e9881;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1394;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x957b6671104a46e6164d5972fb0a18bb1e37bf12;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1393;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x09dfd307031f2626e39ed01900587bc9e3380c02;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1392;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xad37597b9224d3d980d019d20513bb7f80b7aadd;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1391;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc4c533084b19eed729b8f23a40749f17965bb988;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1390;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc0de97b31a10273e26cbd5a0394293703490a266;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1389;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x4759e8a41a9581e4d33f1dfec8c45386b32ecd4d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1388;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8171b2a92829ee7502527b2fbfc99078bd12acee;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1387;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x84bef74c70b2ed74d86ae3392234a0770c3ed151;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1386;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7f33263f9f1e56d212539f4be92afe4a7c1d4a70;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1385;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x3ed6d981fb999cf92566f5e083cc860c00fb2962;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741981115;1757533115;15552000;500
YES;1384;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xfb15f3910d87413b026242f893dad9c176878322;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1383;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7bcf294800e042316018a74fa577ca330ab3b6fd;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1382;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5ecba55a695093e046f276d55d4355a53bd81745;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1381;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd3fc4717251b91d69efd0722373ec797480792b2;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1380;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x3d3cbd743e406503a0d1f0475225f028c14a6c1d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1379;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x06c25d3da451fa081d82759834d82a323cfd8966;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1378;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x00a89f2acc0c945a7cc0d3320ffdf08095be0d8c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1377;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x4678d7e4c00da670417dad22f561dd68cc86433b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1376;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x6c25c65b8239ea543fb0ebdccf1b6cf6fd270e5d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1375;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x35b3187f6d94318af385e2b0297cf4eaffb1cd20;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1374;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5cf72a9d2fc95656758781798d5620dca30edd9b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1373;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xc939c73e857a30faa66c0a3ec9e195c65297c248;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1372;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x0a71beb98f4a83b3513163eb77ff2125ba94a3d5;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1371;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x36534f2fcc448052840ca8bdeed059d0a65a72d2;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1370;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x490ac15aba89f117626cadfd927febeb373bcdb3;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1369;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x76c60bcd251f6148fec85081868b70c90faa8876;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1368;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe7029426125f7386ed05a0f98e8fda0c72f683d2;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1367;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xbfc196501803213f8696a5cdbb3dbee4314f5ed0;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1366;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x0d6767256b34b1fee6a086eb8e4ebce9742d627f;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1365;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7f74df39aae2e568653665b57273d6efc13a41d2;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1364;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x6ac7efccc1cfb573d768fe77e171fcbdc81ce00a;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1363;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x59d1c82015e8417f382539f158d989dccab28039;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1362;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xbd455b5738e339ef3bf67a1da77b81ff9ab84ab9;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1361;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe3497b16ee2efd1d954ed88ca4f3c4c97fcf71bd;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1360;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x63ffee46c6df0b789d07a43cbe5945fe3a5c8c28;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1359;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x84a37b4d46b06f465cb73ecf758151881fe8a951;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1358;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xeee54cab0b7c44b0e6a82ad6063a22aa30234f5d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980911;1757532911;15552000;500
YES;1357;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x9be3b0b9d09c0324c953e181de71d49fd0e97f52;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1356;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8d6ad5807dd83417fb4f491b0b15606bee2e88fe;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1355;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x38211394460b5e5025b4bba62ef7f9c8e8b30a9d;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1354;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x86f7ca253d68285ec381f97942b19c05397d1200;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1353;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x1ccaf4329f83ec3fceb285e5abd681375755790c;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1352;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x0f76fdd851d8d4a8116e87275f7efdece1ada854;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1351;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xef3e23b169eca92e12cbd1ee19acddcd5e3e5d03;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1350;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd147c2a7fcfcc7de49f710a7bcb949608e7c24f3;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1349;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x72d7ff47de6acda05ab7bb6a3ba1c42f197e073e;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1348;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xd51ba09b710c5b50dbba3465e0c320dd42c79801;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1347;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x5b6d69a6868dcdd58ba80e0f446eaaf49c5c18de;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1346;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x1a67005f622e21c7cf98f9407ab8960e155617c5;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1345;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x8feca4f8b3fe1adc45333f0ee83488d2ecbbb5cd;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1344;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x46a4256d22aaea86c5819baa14a450a2501c9b81;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1343;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe8c8d331cf657750ecbf7a93ad7f87efc372249b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1342;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xec7a5b0c32d338512d85da6ba9f44fe2d16f9622;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1341;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0xe33d7430a0b8069d23e4c57e71b102e8605f1dab;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1340;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x211d419f8daeafbfe84e7fd2203ef33e7b0b7a11;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1339;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x42fb6957ad0a62703b673b789167cc5567a2d6ca;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1338;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x3588c9d1470167536a2246a87b2a79177ec7488a;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1337;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x720fc016b11179bc6a5194f8054ccdfd05a233ec;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1336;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x632ced3c3f3ba70edcffb7bb18cc48a69fb64c62;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1335;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x3c90634525d4c2633cd556466daeadee2975d35b;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
YES;1334;0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429;TRUE;0x7bc8ccd732c46f2375238c49f1897bbda2250091;0xbc6eb6f7716fb7ffea19cc4d41d55f37b07b54b2;1741980779;1757532779;15552000;500
